Arxiv_key,Author,Citation_count,Figures,Pages,Pub,Title,Year,Pub_average,Citation_category,h_index,m_index,e_index,i10_index,i100_index,g_index,tori_index,riq_index
http://arxiv.org/abs/astro-ph/9910222v1,"[u'Hu, Wayne', u'Peebles, P. J. E.']",22,2.0,4.0,The Astrophysical Journal,[u'A Model for Structure Formation Seeded by Gravitationally Produced Matter'],2000,68.21280724450196,1,12.0,4.0,34.7,15.0,5.0,20.0,23.1,1601.0
http://arxiv.org/abs/astro-ph/9912229v1,"[u'North, R. C.', u'Marsh, T. R.', u'Moran, C. K. J.', u'Kolb, U.', u'Smith, R. C.', u'Stehle, R.']",27,12.0,10.0,Monthly Notices of the Royal Astronomical Society,[u'A mystery solved: the mass ratio of the dwarf nova EM Cygni'],2000,57.938987187309344,1,2.0,0.1,5.0,1.0,0.0,5.0,0.3,26.0
http://arxiv.org/abs/hep-ph/9911333v2,"[u'Berezhiani, Z.', u'Drago, A.']",20,3.0,15.0,Physics Letters B,[u'Gamma ray bursts via emission of axion-like particles'],2000,48.70289855072464,1,14.0,2.3,27.1,15.0,2.0,20.0,14.0,623.0
http://arxiv.org/abs/nucl-th/0003045v1,"[u'Christiansen, Michael B.', u'Glendenning, Norman K.', u'Schaffner-Bielich, J\xfcrgen']",34,5.0,7.0,Physical Review C,[u'Surface tension between a kaon condensate and the normal nuclear matter phase'],2000,34.904761904761905,1,6.0,0.7,9.8,4.0,0.0,6.0,1.7,143.0
http://arxiv.org/abs/astro-ph/9911284v1,"[u'Chavushyan, V. H.', u'Verkhodanov, V. O.', u'Mujica, R.', u'Carrasco, L.']",0,4.0,10.0,ArXiv e-prints,[u'The FIRST-APM QSOs Survey in the SBS sky region'],1999,5.563943161634103,0,1.0,0.3,5.5,1.0,0.0,4.0,0.2,135.0
http://arxiv.org/abs/astro-ph/0002346v1,"[u'Dal Fiume, D.', u'Frontera, Filippo', u'Masetti, Nicola', u'Orlandini, Mauro', u'Palazzi, Eliana', u'Del Sordo, Stefano', u'Santangelo, Andrea', u'Segreto, Alberto', u'Oosterbroek, Tim', u'Parmar, Arvind N.']",2,2.0,5.0,American Institute of Physics Conference Series,[u'Cyclotron lines in X-ray pulsars as a probe of relativistic plasmas in superstrong magnetic fields'],2000,6.117647058823528,0,5.0,0.5,9.7,4.0,0.0,11.0,0.5,67.0
http://arxiv.org/abs/astro-ph/9910269v1,"[u'Fan, J. H.']",5,15.0,41.0,ArXiv e-prints,[u'Infrared Variation of Blazars'],1999,5.563943161634103,0,8.0,4.0,15.7,7.0,0.0,18.0,4.2,1026.0
http://arxiv.org/abs/astro-ph/9911041v1,"[u'Helmi, Amina', u'White, Simon D. M.', u'de Zeeuw, P. Tim', u'Zhao, Hongsheng']",238,2.0,10.0,Nature,[u'Debris streams in the solar neighbourhood as relicts from the formation of the Milky Way'],1999,175.11538461538458,2,4.0,0.8,21.1,3.0,2.0,8.0,4.4,420.0
http://arxiv.org/abs/astro-ph/0001223v1,"[u'Arnau, J. V.', u'S\xe1ez, D.']",6,5.0,33.0,New Astronomy,[u'Deconvolving the beam in small angular scale CMB experiments'],2000,49.27586206896552,0,3.0,0.4,7.1,2.0,0.0,3.0,0.7,103.0
http://arxiv.org/abs/astro-ph/0005479v1,"[u'Rieger, F. M.', u'Kirk, J. G.', u'Mastichiadis, A.']",0,3.0,6.0,ArXiv e-prints,[u'On the nonthermal X-ray emission in blazar jets'],2000,5.563943161634103,0,1.0,0.2,5.8,1.0,0.0,5.0,0.8,228.0
http://arxiv.org/abs/astro-ph/9912244v1,"[u'Hachisu, Izumi', u'Kato, Mariko', u'Kato, Taichi', u'Matsumoto, Katsura']",81,3.0,7.0,The Astrophysical Journal,[u'A Theoretical Light-Curve Model for the 1999 Outburst of U Scorpii'],2000,68.21280724450196,2,11.0,0.8,31.5,11.0,4.0,20.0,8.4,222.0
http://arxiv.org/abs/astro-ph/9911213v1,"[u'Littlefair, S. P.', u'Dhillon, V. S.', u'Howell, Steve B.', u'Ciardi, David R.']",21,9.0,14.0,Monthly Notices of the Royal Astronomical Society,[u'J-band spectroscopy of cataclysmic variables'],2000,57.938987187309344,1,1.0,1.0,4.5,1.0,0.0,1.0,0.2,465.0
http://arxiv.org/abs/astro-ph/9910212v1,"[u'Smecker-Hane, T. A.', u'Mandushev, G. I.', u'Hesser, J. E.', u'Stetson, P. B.', u'Da Costa, G. S.', u'Hatzidimitriou, D.']",23,2.0,4.0,Spectrophotometric Dating of Stars and Galaxies,[u'Chemical Abundances in the Carina dSph Galaxy'],1999,17.0,1,4.0,0.6,10.8,3.0,0.0,11.0,1.0,139.0
http://arxiv.org/abs/astro-ph/9912419v1,"[u'Janiuk, A.', u'\u017bycki, P. T.', u'Czerny, B.']",13,8.0,12.0,Monthly Notices of the Royal Astronomical Society,[u'The role of advection in the accreting corona model for active galactic nuclei and Galactic black holes'],2000,57.938987187309344,0,2.0,1.0,5.5,2.0,0.0,4.0,0.2,244.0
http://arxiv.org/abs/astro-ph/9911057v1,"[u'Dabrowski, Y.', u'Hall, M. J.', u'Sawicki, I. L.', u'Lasenby, A. N.']",2,9.0,9.0,Monthly Notices of the Royal Astronomical Society,[u'Microwave background anisotropies arising from non-linear structures in open and \u039b universes'],2000,57.938987187309344,0,3.0,0.5,10.9,2.0,1.0,9.0,1.0,169.0
http://arxiv.org/abs/astro-ph/9912274v1,"[u'Bulik, T.', u'Rudak, B.', u'Dyks, J.']",51,7.0,9.0,Monthly Notices of the Royal Astronomical Society,[u'Spectral features in gamma-rays expected from millisecond pulsars'],2000,57.938987187309344,2,7.0,2.3,9.1,3.0,0.0,12.0,1.7,438.0
http://arxiv.org/abs/astro-ph/0001372v1,"[u'Shibahashi, H.', u'Aerts, C.']",21,4.0,7.0,The Astrophysical Journal,[u'Asteroseismology and Oblique Pulsator Model of \u03b2 Cephei'],2000,68.21280724450196,1,6.0,0.8,13.1,6.0,0.0,15.0,6.1,307.0
http://arxiv.org/abs/astro-ph/9912272v2,"[u'Stairs, I. H.', u'Splaver, E. M.', u'Thorsett, S. E.', u'Nice, D. J.', u'Taylor, J. H.']",31,8.0,20.0,Monthly Notices of the Royal Astronomical Society,[u'A baseband recorder for radio pulsar observations'],2000,57.938987187309344,1,5.0,1.2,14.7,4.0,1.0,7.0,1.7,329.0
http://arxiv.org/abs/astro-ph/0005263v3,"[u'Oh, S. Peng']",30,5.0,19.0,The Astrophysical Journal,[u'Probing High-Redshift Radiation Fields with Gamma-Ray Absorption'],2001,68.21280724450196,1,5.0,0.2,11.8,3.0,0.0,13.0,4.9,105.0
http://arxiv.org/abs/astro-ph/0002112v1,"[u'Petruk, O.']",8,8.0,17.0,Astronomy and Astrophysics,[u'Approximations of the self-similar solution for a blastwave in a medium with power-law density variation'],2000,44.746808510638296,0,2.0,0.7,3.7,1.0,0.0,3.0,0.6,266.0
http://arxiv.org/abs/astro-ph/9910086v1,"[u'Londrillo, P.', u'Del Zanna, L.']",96,14.0,34.0,The Astrophysical Journal,[u'High-Order Upwind Schemes for Multidimensional Magnetohydrodynamics'],2000,68.21280724450196,2,4.0,0.2,11.8,3.0,0.0,10.0,2.8,87.0
http://arxiv.org/abs/astro-ph/0001307v2,"[u'Wyithe, J. S. B.', u'Webster, R. L.', u'Turner, E. L.']",20,15.0,11.0,Monthly Notices of the Royal Astronomical Society,[u'Interpretation of the OGLE Q2237+0305 microlensing light curve (1997-1999)'],2000,57.938987187309344,1,8.0,4.0,13.6,8.0,0.0,10.0,2.0,699.0
http://arxiv.org/abs/astro-ph/0001306v2,"[u'Wyithe, J. S. B.', u'Webster, R. L.', u'Turner, E. L.', u'Agol, E.']",11,16.0,17.0,Monthly Notices of the Royal Astronomical Society,[u'Predicting caustic-crossing high-magnification events in Q2237+0305'],2000,57.938987187309344,0,8.0,4.0,13.6,8.0,0.0,10.0,2.0,699.0
http://arxiv.org/abs/astro-ph/0003141v2,"[u'Fusco-Femiano, Roberto', u'Dal Fiume, Daniele', u'De Grandi, Sabrina', u'Feretti, Luigina', u'Giovannini, Gabriele', u'Grandi, Paola', u'Malizia, Angela', u'Matt, Giorgio', u'Molendi, Silvano']",105,2.0,10.0,The Astrophysical Journal,[u'Hard X-Ray Emission from the Galaxy Cluster A2256'],2000,68.21280724450196,2,7.0,0.3,19.5,5.0,2.0,20.0,2.3,62.0
http://arxiv.org/abs/astro-ph/9910514v1,"[u'Krautter, J.', u'Zickgraf, F. -J.', u'Appenzeller, I.', u'Thiering, I.', u'Voges, W.', u'Chavarria, C.', u'Kneer, R.', u'Mujica, R.', u'Pakull, M. W.', u'Serrano, A.', u'Ziegler, B.']",39,10.0,10.0,Astronomy and Astrophysics,[u'Identification of a complete sample of northern ROSAT All-Sky Survey X-ray sources. IV. Statistical analysis'],1999,44.746808510638296,1,5.0,0.8,16.2,4.0,1.0,17.0,1.6,210.0
http://arxiv.org/abs/astro-ph/9910315v1,"[u'Lanzoni, B.', u'Mamon, G. A.', u'Guiderdoni, B.']",7,8.0,10.0,Monthly Notices of the Royal Astronomical Society,[u'Merging history trees for dark matter haloes: tests of the Merging Cell Model in a CDM cosmology'],2000,57.938987187309344,0,1.0,0.2,2.4,0.0,0.0,2.0,0.0,43.0
http://arxiv.org/abs/astro-ph/0001378v1,"[u'Christlieb, Norbert', u'Beers, Timothy C.']",4,6.0,19.0,ArXiv e-prints,[u'Ongoing Large Surveys for Metal-Poor Stars in the Galactic Halo'],2000,5.563943161634103,0,2.0,0.3,3.2,1.0,0.0,4.0,0.1,60.0
http://arxiv.org/abs/astro-ph/0005269v2,"[u'Heavens, Alan', u'Refregier, Alexandre', u'Heymans, Catherine']",173,8.0,7.0,Monthly Notices of the Royal Astronomical Society,[u'Intrinsic correlation of galaxy shapes: implications for weak lensing measurements'],2000,57.938987187309344,2,9.0,0.8,23.5,9.0,2.0,20.0,8.3,239.0
http://arxiv.org/abs/astro-ph/9912311v1,"[u'Collmar, W.', u'Sch\xf6nfelder, V.', u'Strong, A. W.', u'Bloemen, H.', u'Hermsen, W.', u'McConnell, M.', u'Ryan, J.', u'Bennett, K.']",5,2.0,5.0,American Institute of Physics Conference Series,[u'COMPTEL time-averaged all-sky point source analysis'],2000,6.117647058823528,0,6.0,0.8,6.8,2.0,0.0,10.0,0.4,83.0
http://arxiv.org/abs/astro-ph/0006094v1,"[u'Bertoldi, F.', u'Carilli, C. L.', u'Menten, K. M.', u'Owen, F.', u'Dey, A.', u'Gueth, F.', u'Graham, J. R.', u'Kreysa, E.', u'Ledlow, M.', u'Liu, M. C.', u'Motte, F.', u'Reichertz, L.', u'Schilke, P.', u'Zylka, R.']",92,7.0,7.0,Astronomy and Astrophysics,[u'Three high-redshift millimeter sources and their radio and near-infrared identifications'],2000,44.746808510638296,2,7.0,0.7,24.2,7.0,1.0,20.0,6.2,248.0
http://arxiv.org/abs/astro-ph/9909361v1,"[u'Yun, M. S.', u'Carilli, C. L.', u'Kawabe, R.', u'Tutui, Y.', u'Kohno, K.', u'Ohta, K.']",44,3.0,12.0,The Astrophysical Journal,[u'Sensitive Radio Observations of High-Redshift Dusty QSOs'],2000,68.21280724450196,1,9.0,0.9,22.8,9.0,1.0,20.0,6.8,261.0
http://arxiv.org/abs/astro-ph/9911137v1,"[u'Lee, Y. -W.', u'Joo, J. -M.', u'Sohn, Y. -J.', u'Rey, S. -C.', u'Lee, H. -C.', u'Walker, A. R.']",206,3.0,7.0,Nature,[u'Multiple stellar populations in the globular cluster \u03c9 Centauri as tracers of a merger event'],1999,175.11538461538458,2,7.0,3.5,15.7,5.0,1.0,17.0,4.0,995.0
http://arxiv.org/abs/astro-ph/0002398v1,"[u'Brogan, C. L.', u'Frail, D. A.', u'Goss, W. M.', u'Troland, T. H.']",65,14.0,23.0,The Astrophysical Journal,[u'OH Zeeman Magnetic Field Detections toward Five Supernova Remnants Using the VLA'],2000,68.21280724450196,2,2.0,0.5,10.0,2.0,0.0,5.0,1.0,247.0
http://arxiv.org/abs/nucl-th/0004017v2,"[u'Bennaceur, K.', u'Michel, N.', u'Nowacki, F.', u'Okolowicz, J.', u'Ploszajczak, M.']",16,4.0,13.0,Physics Letters B,"[u'Shell model description of <SUP>16</SUP>O(p,/\u03b3)<SUP>17</SUP>F and <SUP>16</SUP>O(p,p)<SUP>16</SUP>O reactions']",2000,48.70289855072464,0,5.0,0.4,12.3,5.0,0.0,7.0,1.4,83.0
http://arxiv.org/abs/hep-ex/9909047v1,"[u'Astone, P.', u""D'Agostini, G.""]",10,11.0,36.0,ArXiv e-prints,[u'Inferring the intensity of Poisson processes at the limit of the detector sensitivity (with a case study on gravitational wave burst search)'],1999,5.563943161634103,0,8.0,2.0,12.4,6.0,0.0,15.0,2.1,360.0
http://arxiv.org/abs/astro-ph/0001429v2,"[u'En\xdflin, T. A.', u'Kaiser, C. R.']",78,9.0,15.0,Astronomy and Astrophysics,[u'Comptonization of the cosmic microwave background by relativistic plasma'],2000,44.746808510638296,2,1.0,0.2,8.8,1.0,0.0,3.0,1.2,271.0
http://arxiv.org/abs/astro-ph/9910319v2,"[u'Frail, D. A.', u'Waxman, E.', u'Kulkarni, S. R.']",185,7.0,33.0,The Astrophysical Journal,[u'A 450 Day Light Curve of the Radio Afterglow of GRB 970508: Fireball Calorimetry'],2000,68.21280724450196,2,6.0,3.0,18.6,4.0,1.0,20.0,3.1,875.0
http://arxiv.org/abs/astro-ph/9910254v1,"[u'Parma, P.', u'Murgia, M.', u'de Ruiter, H. R.', u'Fanti, R.']",16,13.0,19.0,New Astronomy Reviews,[u'The lives of FR I radio galaxies'],2002,16.202898550724637,0,11.0,0.5,16.6,11.0,0.0,13.0,2.7,75.0
http://arxiv.org/abs/astro-ph/0002041v1,"[u'Rhoads, James E.']",30,3.0,16.0,Publications of the Astronomical Society of the Pacific,[u'Cosmic-Ray Rejection by Linear Filtering of Single Images'],2000,49.82727272727273,1,6.0,2.0,24.1,4.0,1.0,20.0,16.1,1336.0
http://arxiv.org/abs/astro-ph/9910518v1,"[u'Piron, Fr\xe9d\xe9ric', u'CAT Collaboration']",4,5.0,5.0,American Institute of Physics Conference Series,[u'Calibration of the CAT telescope'],2000,6.117647058823528,0,3.0,1.0,2.8,1.0,0.0,4.0,0.8,298.0
http://arxiv.org/abs/astro-ph/9909414v1,"[u'Lopez, Robert Edwards']",16,15.0,33.0,Ph.D. Thesis,[u'Probing neutrino properties with the cosmic microwave background'],1999,8.846153846153848,0,12.0,1.3,16.3,12.0,1.0,20.0,4.1,223.0
http://arxiv.org/abs/hep-ph/0005073v3,"[u'Kawasaki, M.', u'Sakai, Nobuyuki', u'Yamaguchi, Masahide', u'Yanagida, T.']",11,7.0,17.0,Physical Review D,[u'Topological inflation in supergravity'],2000,56.45515394912985,0,11.0,2.8,24.4,11.0,3.0,20.0,6.7,648.0
http://arxiv.org/abs/astro-ph/9909412v1,"[u'Giles, A. B.', u'Galloway, D. K.', u'Greenhill, J. G.', u'Storey, M. C.', u'Wilson, C. A.']",14,6.0,19.0,The Astrophysical Journal,"[u'Pulse Profiles, Accretion Column Dips, and a Flare in GX 1+4 During a Faint State']",2000,68.21280724450196,0,8.0,0.4,10.0,7.0,0.0,13.0,3.1,88.0
http://arxiv.org/abs/astro-ph/9910299v1,"[u'Chartas, G.']",38,10.0,19.0,The Astrophysical Journal,[u'X-Ray Observations of Gravitationally Lensed Quasars: Evidence for a Hidden Quasar Population'],2000,68.21280724450196,1,5.0,0.5,7.0,3.0,0.0,8.0,1.8,133.0
http://arxiv.org/abs/astro-ph/0002043v1,"[u'Kuchner, Marc J.', u'Brown, Michael E.']",8,4.0,10.0,Publications of the Astronomical Society of the Pacific,"[u'A Search for Exozodiacal Dust and Faint Companions near Sirius, Procyon, and Altair with the NICMOS Coronagraph']",2000,49.82727272727273,0,5.0,0.7,7.1,2.0,0.0,8.0,0.6,113.0
http://arxiv.org/abs/hep-th/0001112v2,"[u'Huey, G.', u'Steinhardt, P. J.']",76,3.0,15.0,Physics Letters B,[u'A cosmological mechanism for stabilizing moduli'],2000,48.70289855072464,2,2.0,1.0,14.3,2.0,1.0,2.0,1.5,603.0
http://arxiv.org/abs/astro-ph/0002084v1,"[u'Tomsick, John A.', u'Kaaret, Philip']",33,10.0,14.0,The Astrophysical Journal,[u'X-Ray Spectral and Timing Evolution during the Decay of the 1998 Outburst from the Recurrent X-Ray Transient 4U 1630-47'],2000,68.21280724450196,1,6.0,1.2,11.0,6.0,0.0,12.0,1.2,221.0
http://arxiv.org/abs/astro-ph/9912053v1,"[u'van Loon, Jacco Th.']",76,8.0,10.0,Astronomy and Astrophysics,[u'Mass-loss rates and dust-to-gas ratios for obscured Asymptotic Giant Branch stars of different metallicities'],2000,44.746808510638296,2,7.0,1.2,19.9,7.0,1.0,14.0,3.0,290.0
http://arxiv.org/abs/astro-ph/0002432v2,"[u'Kolokotronis, V.', u'Basilakos, S.', u'Plionis, M.', u'Georgantopoulos, I.']",62,9.0,15.0,Monthly Notices of the Royal Astronomical Society,[u'Searching for cluster substructure using APM and ROSAT data'],2001,57.938987187309344,2,2.0,0.3,8.2,1.0,0.0,5.0,0.4,111.0
http://arxiv.org/abs/astro-ph/0002271v1,"[u'Molnar, S. M.', u'Birkinshaw, M.']",51,10.0,41.0,The Astrophysical Journal,[u'Contributions to the Power Spectrum of Cosmic Microwave Background from Fluctuations Caused by Clusters of Galaxies'],2000,68.21280724450196,2,4.0,0.1,9.1,3.0,0.0,8.0,1.2,37.0
http://arxiv.org/abs/astro-ph/9911217v1,"[u'Gay, Pamela L.', u'Lambert, David L.']",62,9.0,18.0,The Astrophysical Journal,[u'The Isotopic Abundances of Magnesium in Stars'],2000,68.21280724450196,2,5.0,0.1,8.3,2.0,0.0,10.0,2.5,31.0
http://arxiv.org/abs/hep-ph/0005105v2,"[u'Tsujikawa, Shinji']",11,7.0,21.0,Journal of High Energy Physics,[u'Preheating with extra dimensions'],2000,69.06521739130434,0,5.0,2.5,8.5,4.0,0.0,6.0,0.8,436.0
http://arxiv.org/abs/astro-ph/0001402v2,"[u'McNamara, B. R.', u'Wise, M.', u'Nulsen, P. E. J.', u'David, L. P.', u'Sarazin, C. L.', u'Bautz, M.', u'Markevitch, M.', u'Vikhlinin, A.', u'Forman, W. R.', u'Jones, C.', u'Harris, D. E.']",450,3.0,4.0,The Astrophysical Journal,[u'Chandra X-Ray Observations of the Hydra A Cluster: An Interaction between the Radio Source and the X-Ray-emitting Gas'],2000,68.21280724450196,2,3.0,0.3,22.3,3.0,1.0,20.0,1.6,124.0
http://arxiv.org/abs/astro-ph/9911224v1,"[u'Krawczynski, H.', u'Coppi, P. S.', u'Maccarone, T.', u'Aharonian, F. A.']",77,10.0,12.0,Astronomy and Astrophysics,[u'X-ray/TeV-gamma-ray observations of several strong flares of Mkn 501 during 1997 and implications'],2000,44.746808510638296,2,3.0,0.5,9.1,1.0,0.0,9.0,0.7,143.0
http://arxiv.org/abs/hep-ph/9912394v1,"[u'Cebri\xe1n, S.', u'Garc\xeda, E.', u'Gonz\xe1lez, D.', u'Irastorza, I. G.', u'Morales, A.', u'Morales, J.', u'Ortiz de Sol\xf3rzano, A.', u'Peruzzi, A.', u'Puimed\xf3n, J.', u'Sarsa, M. L.', u'Scopel, S.', u'Villar, J. A.']",22,9.0,24.0,Astroparticle Physics,[u'Sensitivity plots for WIMP direct detection using the annual modulation signature'],2001,47.26984126984127,1,5.0,1.7,9.1,4.0,0.0,9.0,0.4,203.0
http://arxiv.org/abs/astro-ph/9912464v1,"[u'Janiuk, Agnieszka', u'Czerny, Bo\u017cena']",21,18.0,31.0,New Astronomy,[u'Properties of the two-temperature corona model for active galactic nuclei and galactic black hole X-ray Binaries'],2000,49.27586206896552,1,1.0,0.5,4.5,1.0,0.0,2.0,0.2,209.0
http://arxiv.org/abs/astro-ph/0001037v2,"[u'Comastri, A.', u'Fiore, F.', u'Vignali, C.', u'La Franca, F.', u'Matt, G.']",4,4.0,8.0,Large Scale Structure in the X-ray Universe,[u'The BeppoSAX high energy large area survey (HELLAS): a progress report'],2000,6.142857142857142,0,9.0,1.0,27.5,6.0,1.0,19.0,5.9,270.0
http://arxiv.org/abs/astro-ph/9912480v1,"[u'Wachter, Stefanie', u'Smale, Alan P.', u'Bailyn, Charles']",18,4.0,13.0,The Astrophysical Journal,[u'The Reappearance of the Transient Low-Mass X-Ray Binary X1658-298'],2000,68.21280724450196,0,5.0,1.0,6.2,4.0,0.0,8.0,1.2,223.0
http://arxiv.org/abs/astro-ph/0003410v1,"[u'Chen, Guo Xin', u'Pradhan, Anil K.']",9,8.0,25.0,Astronomy and Astrophysics Supplement Series,[u'Atomic data from the Iron Project. XLIV. Transition probabilities and line ratios for Fe VI with fluorescent excitation in planetary nebulae'],2000,42.1375,0,8.0,4.0,5.1,5.0,0.0,10.0,3.8,969.0
http://arxiv.org/abs/astro-ph/9912041v1,"[u'Leon, S.', u'Meylan, G.', u'Combes, F.']",129,2.0,6.0,Astronomy and Astrophysics,[u'Tidal tails around 20 Galactic globular clusters. Observational evidence for gravitational disk/bulge shocking'],2000,44.746808510638296,2,5.0,0.3,14.0,4.0,1.0,15.0,3.2,111.0
http://arxiv.org/abs/astro-ph/0002467v1,"[u'Subrahmanyan, Ravi', u'Kesteven, Michael J.', u'Ekers, Ronald D.', u'Sinclair, Malcolm', u'Silk, Joseph']",37,8.0,17.0,Monthly Notices of the Royal Astronomical Society,[u'An Australia Telescope survey for CMB anisotropies'],2000,57.938987187309344,1,9.0,1.0,14.1,8.0,0.0,17.0,3.0,191.0
http://arxiv.org/abs/astro-ph/0005099v1,"[u'Kambas, A.', u'Davies, J. I.', u'Smith, R. M.', u'Bianchi, S.', u'Haynes, J. A.']",40,6.0,16.0,The Astronomical Journal,[u'The Low Surface Brightness Extent of the Fornax Cluster'],2000,82.62099644128114,1,1.0,1.0,6.2,1.0,0.0,1.0,0.2,465.0
http://arxiv.org/abs/astro-ph/0004156v2,"[u'Riazuelo, Alain', u'Uzan, Jean-Philippe']",63,18.0,21.0,Physical Review D,[u'Quintessence and gravitational waves'],2000,56.45515394912985,2,2.0,1.0,8.7,2.0,0.0,5.0,1.0,498.0
http://arxiv.org/abs/astro-ph/0003139v1,"[u'Boettcher, M.', u'Liang, E. P.']",3,4.0,16.0,ArXiv e-prints,[u'A model for the alternating phase lags associated with QPOs in X-ray binaries'],2000,5.563943161634103,0,7.0,3.5,12.8,6.0,0.0,15.0,2.9,849.0
http://arxiv.org/abs/astro-ph/9912454v1,"[u'Schaefer, Bradley E.']",15,3.0,18.0,The Astrophysical Journal,"[u""Gamma-Ray Burst Host Galaxies Have ``Normal'' Luminosities""]",2000,68.21280724450196,0,6.0,3.0,14.9,6.0,1.0,16.0,5.4,1163.0
http://arxiv.org/abs/astro-ph/0002287v2,"[u'Bozza, V.']",5,5.0,9.0,Astronomy and Astrophysics,[u'Secondary caustics in close multiple lenses'],2000,44.746808510638296,0,4.0,2.0,6.9,2.0,0.0,6.0,1.9,684.0
http://arxiv.org/abs/astro-ph/9911082v2,"[u'Rieger, F. M.', u'Mannheim, K.']",35,6.0,6.0,Astronomy and Astrophysics,[u'Particle acceleration by rotating magnetospheres in active galactic nuclei'],2000,44.746808510638296,1,1.0,0.2,5.8,1.0,0.0,5.0,0.8,228.0
http://arxiv.org/abs/gr-qc/9912065v1,"[u'Owen, Benjamin J.']",5,2.0,10.0,American Institute of Physics Conference Series,[u'Gravitational waves from the  r-modes of rapidly rotating neutron stars'],2000,6.117647058823528,0,5.0,0.2,26.2,4.0,3.0,14.0,16.8,132.0
http://arxiv.org/abs/astro-ph/0002295v2,"[u'Miller, Christopher J.', u'Batuski, David J.']",40,7.0,14.0,The Astrophysical Journal,[u'The Power Spectrum of Rich Clusters on Near-Gigaparsec Scales'],2001,68.21280724450196,1,7.0,0.3,11.4,6.0,0.0,13.0,3.9,94.0
http://arxiv.org/abs/astro-ph/0002400v2,"[u'Ziaeepour, Houri']",27,3.0,5.0,ArXiv e-prints,"[u'Cosmic Equation of State, Quintessence and Decaying Dark Matter']",2000,5.563943161634103,1,2.0,0.5,5.1,1.0,0.0,5.0,1.0,250.0
http://arxiv.org/abs/astro-ph/0001098v1,"[u'Almaini, O.']",0,2.0,8.0,Large Scale Structure in the X-ray Universe,[u'The X-ray/submillimetre link'],2000,6.142857142857142,0,6.0,1.0,14.7,4.0,1.0,11.0,1.5,204.0
http://arxiv.org/abs/astro-ph/9910163v1,"[u'Cimatti, A.', u'Daddi, E.', u'di Serego Alighieri, S.', u'Pozzetti, L.', u'Mannucci, F.', u'Renzini, A.', u'Oliva, E.', u'Zamorani, G.', u'Andreani, P.', u'R\xf6ttgering, H. J. A.']",58,2.0,6.0,Astronomy and Astrophysics,[u'New clues on the nature of extremely red galaxies'],1999,44.746808510638296,2,8.0,1.6,17.7,8.0,1.0,19.0,1.9,275.0
http://arxiv.org/abs/astro-ph/0005244v1,"[u'Perna, Rosalba', u'Di Matteo, Tiziana']",10,4.0,10.0,The Astrophysical Journal,[u'Synchrotron Emission from Hot Accretion Flows and the Cosmic Microwave Background Anisotropy'],2000,68.21280724450196,0,10.0,2.5,19.3,10.0,2.0,15.0,6.3,625.0
http://arxiv.org/abs/astro-ph/0001537v1,"[u'Broderick, A.', u'Prakash, M.', u'Lattimer, J. M.']",123,7.0,40.0,The Astrophysical Journal,[u'The Equation of State of Neutron Star Matter in Strong Magnetic Fields'],2000,68.21280724450196,2,1.0,0.0,11.2,1.0,1.0,7.0,1.5,43.0
http://arxiv.org/abs/astro-ph/0002180v1,"[u'Kennicutt, Robert C., Jr.', u'Bresolin, Fabio', u'French, Howard', u'Martin, Pierre']",64,14.0,28.0,The Astrophysical Journal,[u'An Empirical Test and Calibration of H II Region Diagnostics'],2000,68.21280724450196,2,8.0,2.7,76.5,8.0,3.0,20.0,115.7,3585.0
http://arxiv.org/abs/astro-ph/0005030v1,"[u'Boogert, A. C. A.', u'Tielens, A. G. G. M.', u'Ceccarelli, C.', u'Boonman, A. M. S.', u'van Dishoeck, E. F.', u'Keane, J. V.', u'Whittet, D. C. B.', u'de Graauw, Th.']",61,14.0,18.0,Astronomy and Astrophysics,[u'Infrared observations of hot gas and cold ice toward the low mass protostar Elias 29'],2000,44.746808510638296,2,6.0,1.2,17.3,5.0,0.0,8.0,1.2,219.0
http://arxiv.org/abs/astro-ph/0004010v1,"[u'Taniguchi, Keisuke', u'Nakamura, Takashi']",8,13.0,59.0,Physical Review D,[u'Equilibrium sequences of irrotational binary polytropic stars: The case of double polytropic stars'],2000,56.45515394912985,0,8.0,0.4,10.3,8.0,0.0,14.0,4.1,112.0
http://arxiv.org/abs/astro-ph/0006048v2,"[u'van den Bosch, Frank C.', u'Swaters, Rob A.']",233,24.0,33.0,Monthly Notices of the Royal Astronomical Society,[u'Dwarf galaxy rotation curves and the core problem of dark matter haloes'],2001,57.938987187309344,2,11.0,1.4,30.4,11.0,4.0,20.0,11.8,428.0
http://arxiv.org/abs/astro-ph/9912429v1,"[u'Heinz, Sebastian', u'Begelman, Mitchell C.']",41,10.0,15.0,The Astrophysical Journal,[u'Jet Acceleration by Tangled Magnetic Fields'],2000,68.21280724450196,1,5.0,0.2,15.0,5.0,1.0,11.0,2.9,81.0
http://arxiv.org/abs/astro-ph/0004016v1,"[u'Sommers, Paul']",100,6.0,23.0,Astroparticle Physics,[u'Cosmic ray anisotropy analysis with a full-sky observatory'],2001,47.26984126984127,2,7.0,0.3,15.1,6.0,1.0,16.0,16.5,156.0
